Title,Category,"Price(""$"")",7-day sales,Total Sales,Total Reviews,7-day Reviews,Total Favorites,7-day Favorites,Tags,Ship From,Release Time,Best Seller,Etsy Pick,Raving,Store Name,Product URL,Image URL
"Plum blossoms and bamboo, Chinese traditional bird-and-flower meticulous painting print, Vertical slender refined botanical print, 冬临梅竹各风光 ",Art & Collectibles > Painting > Watercolor,49.34,0,0,0,0,9,0,"Art & Collectibles,Painting,Watercolor,Chinese painting,Canvas print,East Asian wall art,Asian gift,Asian style wall art,hanging scroll art,Chinese traditional,Gongbi painting,antique painting,vintage wall hanging,meticulous floral,retro wall hanging,Chinese  vintage",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1133300979/plum-blossoms-and-bamboo-chinese,Upgrade Pro to Unlock
"Japanese Bonsai Tree Pen & Ink Sketch, Downloadable Asian Art, Download Downloadable, Traditional Japanese Drawing ",Art & Collectibles > Prints > Digital Prints,4.95,0,4,0,0,13,0,"Art & Collectibles,Prints,Digital Prints,Japanese Bonsai Tree,Rustic Art,Pen and Ink Drawing,Traditional Bonsai,Chinese Art,Rural Artwork,Downloadable,Black and White,Asian Far East,Digital Download,Sketch Art,Pen and Ink Sketch",United States,,no,no,no,DigitalStudio33,https://www.etsy.com/listing/1259735264/japanese-bonsai-tree-pen-ink-sketch,Upgrade Pro to Unlock
"Set of 5 Bamboo Painting, Bamboo Wall Art, Bamboo Wall Decor, Bamboo Art, Oriental Asian Watercolor Beautiful Feng Shui Scroll Wall art ",Art & Collectibles > Prints > Digital Prints,7.69,0,1,0,0,4,0,"Chinese Painting,Chinese Traditional,Antique Painting,Vintage Painting,Chinese Wall Art,Watercolor Bamboo,Bamboo Print,Bamboo Painting,Bamboo Wall Art,East Asian Wall Art,Gongbi Painting,Chinese Botanic,Asian Gift,Housewarming Gifts,Gifts",United States,2022-10-22,no,no,no,LyArtCanada,https://www.etsy.com/listing/1316687814/set-of-5-bamboo-painting-bamboo-wall-art,Upgrade Pro to Unlock
"Set of 2, Chinese refined botanical art prints, unframed vertical slender East Asian meticulous painting wall art, silk print hanging scroll ",Art & Collectibles > Painting > Watercolor,79.63,0,7,0,0,53,1,"Chinese Painting,Asian Style Wall Art,Chinese Traditional,Vintage Wall Hanging,Long Vertical Art,Peach Blossoms,Bamboo,East Asian Wall Art,Asian Gift,Gongbi Painting,Slender Wall Art Set,Red Leaves Art,Silk Hanging Scroll,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1119355244/set-of-2-chinese-refined-botanical-art,Upgrade Pro to Unlock
"Chinese pastoral style flowers and birds, Chinese Meticulous Painting silk print, 50x50 cm, multiple  square combination wall art, unframed ",Art & Collectibles > Painting > Watercolor,49,0,0,0,0,8,0,"Chinese Painting,Silk Art Print,Chinese Traditional,Set of 4,Set of 3,Set of 6,Set of 2,East Asian Wall Art,Asian Gift,Silk Hanging Scroll,Chinese Mounting,Bird-and-flower,Gongbi Painting,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1051054790/chinese-pastoral-style-flowers-and-birds,Upgrade Pro to Unlock
"Pink lotus blossoms and little egret, Chinese meticulous bird-and-flower painting giclee print, vertical slender lotus flower fine art print ",Art & Collectibles > Prints > Giclée,68.59,0,0,0,0,49,0,"Chinese Painting,Chinese Traditional,Gongbi Painting,Vintage Wall Hanging,Retro Wall Hanging,Scroll Hanging,Silk Hanging Scroll,Watercolor Lotus,Vertical Narrow,East Asian Wall Art,Meticulous Painting,Flowers and Birds,Meticulous Lotus,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-12-12,no,no,no,Leechees,https://www.etsy.com/listing/1139674755/pink-lotus-blossoms-and-little-egret,Upgrade Pro to Unlock
"Chinese traditional landscape painting art replica, vertical narrow green mountains wall art, East Asian Shan shui art giclee print ",Art & Collectibles > Prints > Giclée,87.79,0,0,0,0,13,0,"Chinese Garden,Chinese Art,Canvas Print,Vintage Painting,Retro Painting,Decoration Painting,Chinese Gift,Japanese Painting,Japanese Art,Fine Art Paper Print,Extra Large Vertical,Flowers and Birds,Silk Paper Print,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1157614676/chinese-traditional-landscape-painting,Upgrade Pro to Unlock
"Cute Vietnamese Princess Tote Bag | Asian Royal Noble Lady, Cute Asian Girl Woman, Viet Ao Dai Nhat Binh, Grocery Shopping Fashion Handbag ",Bags & Purses > Totes,23.99,0,0,0,0,6,0,"Asian Tote Bags,Asian American Art,Vietnamese Culture,Cute Shopping Bag,Fashion Handbag,Little Girl Graphic,Ao Dai Nhat Binh,Traditional Dress,Gift for Her,East Asian Aesthetic,Kawaii Grocery Totes,Asian Princess Queen,Royalty Empress,Gifts for Girlfriend,Gifts for Girls,Gifts for Mom,Gifts for Sister,Gifts for Wife,Gifts for Her,Gifts",United States,,no,no,no,SaigonAugusta,https://www.etsy.com/listing/1099464879/cute-vietnamese-princess-tote-bag-asian,Upgrade Pro to Unlock
"Chinese Ming dynasty antique botanic art silk print, unframed giclee fine art print, ancient art replica, silk hanging scroll 獅頭鵝圖/呂紀 ",Art & Collectibles > Prints > Giclée,83.89,0,0,0,0,2,0,"Chinese Painting,Traditional,Chinese Art,Chinese Wall Hanging,Vintage Painting,Large Vertical,East Asian Art,Canvas Print,Fine Art Print,Botanic Painting,Giclee Print,Retro Chinese Art,White Plum,Gifts for Friends,Personalized Gifts,Gifts",United States,2023-05-20,no,no,no,Leechees,https://www.etsy.com/listing/1486199109/chinese-ming-dynasty-antique-botanic-art,Upgrade Pro to Unlock
"Traditional Japanese Art Journal, Edo Period Hardcover Diary, Tsuchiya Koitsu Style Lined Notebook, Far East Landscape, Calm Thoughts ","Books, Movies & Music > Books > Blank Books > Journals & Notebooks",18.22,0,1,0,0,5,0,"Japanese Art Journal,Serene Artwork,Hardcover Notebook,Tsuchiya Koitsu,Traditional Japanese,Thoughts Journal,Edo Period Diary,Far East Landscape,Tranquil Reflections,Cultural Inspiration,East Asian Beauty,Japanese Heritage,Matte Laminate Cover,Christmas Gifts,Gifts",United States,2023-08-31,no,no,no,MediciArtPrints,https://www.etsy.com/listing/1541660096/traditional-japanese-art-journal-edo,Upgrade Pro to Unlock
"Chinese antique bird-and-flower painting replica, unframed fine art print, extra long vertical vintage Asian watercolor botanic art ",Art & Collectibles > Prints > Giclée,72.32,0,8,0,0,38,0,"Traditional,Chinese Fine Art,Chinese Gift,Hanging Scroll,Giclee Print,Chinese Wall Decor,Handcrafted,Minimal,Asian Wall Décor,Wang Xuetao,Giclee Canvas Print,Flowers and Birds,East Asian Art,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-05-12,no,no,no,Leechees,https://www.etsy.com/listing/1017894945/chinese-antique-bird-and-flower-painting,Upgrade Pro to Unlock
"East Asian minimal style wall décor, White plum and butterflies brush painting, Chinese traditional meticulous bird-and-flower art, FA ",Art & Collectibles > Painting > Watercolor,94.15,0,2,0,0,14,0,"Chinese Painting,Canvas Print,Asian Style Wall Art,Chinese Traditional,Song Dynasty,Vintage Painting,Antique Painting,Replica,Japanese Painting,Minimalist,East Asian Wall Art,Asian Gift,Yu Fei'an,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-09-04,no,no,no,Leechees,https://www.etsy.com/listing/1065062572/east-asian-minimal-style-wall-decor,Upgrade Pro to Unlock
Vintage Swan Painting Printable Asian Art Antique Chinese Print Digital Wall Art Japanese Bird Painting Asia Neutral Oriental Asian Painting ,Art & Collectibles > Prints > Digital Prints,6.57,0,0,0,0,3,0,"Traditional Asian,Vintage Oriental Art,Bird Painting,Japanese Wall Art,Asian Aesthetic,Digital Artwork,Instant Download,Oriental Wildlife,Vintage China Print,East Asian Nature,Antique Swan Artwork,Old Classic Japan,Black White Colors",United States,,no,no,no,FjordGallery,https://www.etsy.com/listing/1484703995/vintage-swan-painting-printable-asian,Upgrade Pro to Unlock
"Go Home at Twilight, meticulous painting, Chinese antique painting silk print replica, minimal Shan shui art, silk scroll hanging 宋 杨柳 暮归图 ",Art & Collectibles > Painting > Ink,93.07,0,0,0,0,4,0,"Office Wall Decor,Chinese Painting,Chinese Art Print,East Asian Art,Entryway Wall Art,Chinese Wall Art,Mid-century,Vintage Painting,Traditional Chinese,Oriental Painting,Japanese Landscape,Shan Shui Painting,Studio Wall Décor,Gifts for Friends,Personalized Gifts,Gifts",United States,2022-07-21,no,no,no,Leechees,https://www.etsy.com/listing/1257887928/go-home-at-twilight-meticulous-painting,Upgrade Pro to Unlock
"Hand-Painted pine tree & crown cranes art, large size vertical East Asian wall art, traditional Chinese brush painting, Gongbi Chinese crane ",Art & Collectibles > Painting > Watercolor,159.74,0,1,0,0,17,0,"Chinese Art,Original Painting,Ancient Art,Chinese Home Decor,Entry Way Wall Art,Gift for Grandpa,Asian Gift,Grandpa Birthday,Cultural Gift,Longevity Painting,Chinese Parent Gift,Gift From Chinese,Crown Crane Painting,Birthday Gifts,Gifts for Teachers,Personalized Gifts,Gifts",United States,2020-06-09,no,no,no,MsLeechee,https://www.etsy.com/listing/807837868/hand-painted-pine-tree-crown-cranes-art,Upgrade Pro to Unlock
"Two tigers on cliff, vertical narrow handcrafted hanging scroll, tiger brush painting, tiger art canvas  print, 懸崖雙雄 (Eagles) DQSH ",Art & Collectibles > Prints > Giclée,82.26,0,8,0,0,28,0,"Oriental Painting,Ink Wash Painting,Mountain Wall Art,Ink Wash Landscape,Tigers Painting,East Asian Painting,Zhang Daqian,Long Vertical,Entrance Wall Art,Feng Shui Painting,Silk Hanging Scroll,Chinese Traditional,Chang Dai Chien,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-04-19,no,no,no,Leechees,https://www.etsy.com/listing/989921386/two-tigers-on-cliff-vertical-narrow,Upgrade Pro to Unlock
"Spring landscape art, vast and infinity mountains and waterfalls fine art print, Large scale horizontal Chinese Feng shui landscape wall art ",Art & Collectibles > Prints > Giclée,174.77,0,0,0,0,14,0,"Shan Shui,Feng Shui Painting,Chinese Traditional,Sunrise,Chinese Wall Decor,Extra Large,Hanging Scroll,East Asian Art,Brush Painting,Green Mountains Art,Mountain and Water,Extra Large Fengshui,Huge Landscape Art,Personalized Gifts",United States,2021-07-26,no,no,no,Leechees,https://www.etsy.com/listing/1043499322/spring-landscape-art-vast-and-infinity,Upgrade Pro to Unlock
"Chinese garden fine-brush painting, set of 3, Four seasons flowers and birds Meticulous Painting silk print, Qing Dynasty/ hanging scroll ",Art & Collectibles > Prints > Giclée,155.01,0,0,0,0,57,0,"Chinese Painting,Silk Art Print,Asian Gift,Chinese Traditional,Gongbi Painting,Antique Painting,Vintage Painting,Chinese Wall Art,Gongbi,East Asian Wall Art,Chinese Botanic,Bird-and-flower,Meticulous Painting,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-08-12,no,no,no,Leechees,https://www.etsy.com/listing/1053204530/chinese-garden-fine-brush-painting-set,Upgrade Pro to Unlock
Shodo Calligraphy Scroll by Hekika ,Home & Living > Home Decor > Wall Decor,199,0,0,0,0,4,0,"Scroll,Calligraphy,Ink,Japanese,Homemade,Traditional,Brush Art,Shodo,Writing,Asian Art,Sumi-e,Handwriting,East Asian Art",United States,,no,no,no,HekikaSho,https://www.etsy.com/listing/1059643952/shodo-calligraphy-scroll-by-hekika,Upgrade Pro to Unlock
"Chinese antique bird-and-flower art replica, Sweet osmanthus, hwamei, summer Chinese garden, botanic brush painting, silk hanging scroll ",Art & Collectibles > Prints > Giclée,82.24,0,0,0,0,26,0,"Chinese Painting,Traditional,Chinese Art,Chinese Wall Hanging,Vintage Painting,Retro Chinese Art,Large Vertical,East Asian Art,Canvas Print,Fine Art Print,Botanic Painting,Flowers and Birds,Giclee Print,Gifts for Friends,Personalized Gifts,Gifts",United States,2022-09-22,no,no,no,Leechees,https://www.etsy.com/listing/1296417474/chinese-antique-bird-and-flower-art,Upgrade Pro to Unlock
Shodo Calligraphy Scroll by Hekika ,Home & Living > Home Decor > Wall Decor,179,0,0,0,0,0,0,"Scroll,Calligraphy,Ink,Japanese,Homemade,Traditional,Brush Art,Shodo,Writing,Asian Art,Sumi-e,Handwriting,East Asian Art",United States,,no,no,no,HekikaSho,https://www.etsy.com/listing/1073568745/shodo-calligraphy-scroll-by-hekika,Upgrade Pro to Unlock
"Chinese court garden with tall pavilion, spring mountains and lake scenery, Ancient Chinese landscape painting replica, art print ",Art & Collectibles > Prints > Giclée,72.03,0,0,0,0,0,0,"Gallery Canvas Wrap,Hanging Scroll,Set of 2,Set of 3,Chinese Art,Canvas Print,East Asian Painting,Chinese Traditional,Silk Art,Giclee Print,Chinese Wall Décor,Suzhou Garden,Color on Silk,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1470158691/chinese-court-garden-with-tall-pavilion,Upgrade Pro to Unlock
"Pahikung Indonesian Handwoven Sumban Sarong, 130cm x 126cm, Ceremonial Asian Textile ",Clothing > Women&#x27;s Clothing > Skirts,263.85,0,0,0,0,16,0,"Indonesian Sarong,Oriental Pattern,Traditional Clothing,Tribal Clothing,Asian Skirt,Tribal Skirt,Wall Hanging,Handwoven Fabric,Sarong Pahikung,East Asia,Sumba Art,Ancient Tradition,Local Culture,Gifts for Girlfriend,Gifts for Mom,Gifts for Sister,Gifts for Wife,Gifts for Her,Gifts",British,,no,no,no,AnoraTextiles,https://www.etsy.com/listing/1035079085/pahikung-indonesian-handwoven-sumban,Upgrade Pro to Unlock
"Nguyen Dynasty Dragon Colorized T-Shirt| Vietnamese Asian Dragon, Golden Sky Serpent, Traditional East Asian Design, Southeast Asian Art ",Clothing > Gender-Neutral Adult Clothing > Tops & Tees > T-shirts,24.99,0,0,0,0,13,0,"Asian Dragon,Vietnamese Dragon,Chinese Dragon,Golden Dragon,East Asian Art,Asian American,Vietnamese Culture,Asian Dress,Vietnamese Clothes,Quan Ao Viet,Asian Fashion Style,Sky Serpent,Emperor Tee",United States,,no,no,no,SaigonAugusta,https://www.etsy.com/listing/973850905/nguyen-dynasty-dragon-colorized-t-shirt,Upgrade Pro to Unlock
"Persimmon fruit and bamboo combination horizontal wall art, unframed art print, set of 2, by 朱梅邨  Chinese freehand style botanic arts ",Art & Collectibles > Painting > Watercolor,73.73,0,0,0,0,4,0,"Art & Collectibles,Painting,Watercolor,Chinese painting,Asian gift,Chinese traditional,set of 2,Chinese gift,Chinese masterpiece,traditional painting,Gongbi painting,Chinese present,bird and flower,East Asian wall art,minimal Shuimo art,minimal sumi e",Australia,2022-03-23,no,no,no,Leechees,https://www.etsy.com/listing/1187647568/persimmon-fruit-and-bamboo-combination,Upgrade Pro to Unlock
Southeast Asia Thailand Vietnam Cambodia Indonesia Man Woman National Traditional Costume Dress Clothing Stick Figure PNG SVG EPS Vector ,Art & Collectibles > Drawing & Illustration > Digital,3.44,0,6,0,0,18,0,"Art & Collectibles,Drawing & Illustration,Digital,Southeast Asia,Thai Thailand,Costume Dress,Clothing Clothe,culture cultural,costume design,traditional ethnic,South East Asian,fashion outfit,male female,Vietnamese Viet,Cambodian Indonesian,national wear style",,2020-06-16,no,no,no,LeremyStickFigures,https://www.etsy.com/listing/811275476/southeast-asia-thailand-vietnam-cambodia,
"Rich and vibrant color peonies and birds, Chinese meticulous bird-and-flower painting giclee print, vertical slender botanical fine art ",Art & Collectibles > Prints > Giclée,67.93,0,0,0,0,10,0,"Art & Collectibles,Prints,Giclée,Chinese painting,East Asian wall art,Chinese traditional,Gongbi painting,antique painting,vintage wall hanging,retro wall hanging,Chinese  vintage,meticulous painting,scroll hanging,flowers and birds,meticulous peony,fine art print",Australia,,no,no,no,Leechees,https://www.etsy.com/listing/1139675731/rich-and-vibrant-color-peonies-and-birds,Upgrade Pro to Unlock
"Guan Mount Sunny after rain in autumn, by Wang Jian, Chinese Ming dynasty antique landscape painting, silk print, giclee art print 王鑑 關山秋霽圖 ",Art & Collectibles > Prints > Giclée,85.05,0,0,0,0,2,0,"Art & Collectibles,Prints,Giclée,fine art print,Chinese painting,Chinese traditional,East Asian art,stretch canvas print,giclee art print,brush painting,ancient painting,vertical,antique art replica,hanging scroll,wall scroll hanging,old painting",Australia,,no,no,no,Leechees,https://www.etsy.com/listing/1390933066/guan-mount-sunny-after-rain-in-autumn-by,Upgrade Pro to Unlock
Shodo Calligraphy Scroll by Hekika ,Home & Living > Home Decor > Wall Decor,159,0,0,0,0,0,0,"Scroll,Calligraphy,Ink,Japanese,Homemade,Traditional,Brush Art,Shodo,Writing,Asian Art,Sumi-e,Handwriting,East Asian Art",United States,,no,no,no,HekikaSho,https://www.etsy.com/listing/1059645440/shodo-calligraphy-scroll-by-hekika,Upgrade Pro to Unlock
"Orchid and bamboo refined art prints, set of 2, Vertical slender Chinese meticulous botanical painting art print, retro style wall art gift ",Art & Collectibles > Prints > Giclée,93.95,0,4,0,0,38,0,"Chinese Painting,Canvas Print,East Asian Wall Art,Asian Gift,Asian Style Wall Art,Hanging Scroll Art,Chinese Traditional,Antique Painting,Vintage Wall Hanging,Bamboo Wall Art,Bamboo Print,Gongbi Painting,Meticulous Bamboo,Gifts for Friends,Personalized Gifts,Gifts",United States,2021-12-03,no,no,no,Leechees,https://www.etsy.com/listing/1119320472/orchid-and-bamboo-refined-art-prints-set,Upgrade Pro to Unlock
Shodo Calligraphy Scroll by Hekika ,Home & Living > Home Decor > Wall Decor,209,0,0,0,0,0,0,"Scroll,Calligraphy,Ink,Japanese,Homemade,Traditional,Brush Art,Shodo,Writing,Asian Art,Sumi-e,Handwriting,East Asian Art",United States,,no,no,no,HekikaSho,https://www.etsy.com/listing/1065532124/shodo-calligraphy-scroll-by-hekika,Upgrade Pro to Unlock
Japanese Colour Prints by J. Hillier | Phaidon| Colour Library ,"Books, Movies & Music > Books > Art & Photography Books",13.45,0,0,0,0,0,0,"Japanese Art,Colour Prints,Ukiyo-e,Woodblock Prints,Japanese Culture,Printmaking,Japanese Traditional,Art Aesthetics,Art Books,Art Collections,Phaidon Publishing,East Asian Art",Australia,,no,no,no,ObjectsOfDesireAU,https://www.etsy.com/listing/1472517322/japanese-colour-prints-by-j-hillier,Upgrade Pro to Unlock
"Vertical slender Chinese meticulous painting art print, East Asian refined art print, silk hanging scroll, retro style bamboo painting print ",Art & Collectibles > Painting > Watercolor,50.48,0,0,0,0,15,0,"Chinese Painting,Canvas Print,Asian Gift,Asian Style Wall Art,Hanging Scroll Art,Chinese Traditional,Gongbi Painting,Antique Painting,Vintage Wall Hanging,Bamboo Wall Art,Bamboo Print,East Asian Wall Art,Meticulous Bamboo,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1133205469/vertical-slender-chinese-meticulous,Upgrade Pro to Unlock
"Antique Bird and flower 4 set art prints, Chinese botanical painting xuan paper art print, The Palace Museum collection, Aesthetic gift ",Home & Living > Home Decor > Wall Decor > Wall Hangings,60.1,0,0,0,0,51,0,"Chinese Painting,Canvas Print,Vertical,Silk Art Print,Asian Gift,Asian Style Wall Art,Hanging Scroll Art,Chinese Traditional,Chinese Landscape,Vertical Wall Art,Xuan Paper Art,East Asian Wall Art,Mountain Art Hanging,Baby Gifts,Gifts for Boyfriend,Gifts for Boys,Gifts for Dad,Gifts for Girlfriend,Gifts for Girls,Gifts for Husband,Gifts for Mom,Gifts for Sister,Gifts for Wife,Anniversary Gifts,Birthday Gifts,Christmas Gifts,Gifts for Couples,Gifts for Friends,Gifts for Her,Gifts for Him,Gifts for Kids,Gifts for Teachers,Housewarming Gifts,Personalized Gifts,Gifts",United States,2021-07-12,no,no,no,Leechees,https://www.etsy.com/listing/868888498/antique-bird-and-flower-4-set-art-prints,Upgrade Pro to Unlock
"Chinese roses and grasshopper art print, large vertical minimal Chinese botanical painting, antique replica silk hanging scroll, 扶槡蝈蝈, FA ",Art & Collectibles > Painting > Watercolor,88.28,0,0,0,0,18,0,"Canvas Print,Chinese Traditional,Hibiscus Painting,Minimalist,Chinese,Japanese,Art,Art Print,Replica,Wall Art,Wall Decor,East Asian",United States,,no,no,no,Leechees,https://www.etsy.com/listing/899563560/chinese-roses-and-grasshopper-art-print,Upgrade Pro to Unlock
"Koi Dragon Ring, Mythical Band Ring, East Asian Ring, Yin Yang Band, Traditional Art Ring, Zen Inspired Ring, Strength Balance Ring ",Jewelry > Rings > Signet Rings,105,0,0,0,0,6,0,"Koi Dragon Ring,Yin Yang Band,Balance Ring,Chinese Symbol Ring,Mythical Band Ring,East Asian Ring,Traditional Art Ring,Zen Inspired Ring,Transformative Band,Fish Dragon Band,Ancient Legend Ring,Spiritual Band Ring,Harmony Dragon Ring,Gifts for Boyfriend,Gifts for Dad,Gifts for Girlfriend,Gifts for Husband,Gifts for Mom,Gifts for Sister,Gifts for Wife,Anniversary Gifts,Birthday Gifts,Christmas Gifts,Gifts for Her,Gifts for Him,Housewarming Gifts,Personalized Gifts,Gifts",United States,2023-05-19,no,no,no,MarsJewelryGifts,https://www.etsy.com/listing/1485630347/koi-dragon-ring-mythical-band-ring-east,Upgrade Pro to Unlock
"Four seasons flowers and birds Meticulous Painting silk print, giclee print, Qing Dynasty/Chen Mei/silk hanging scroll vintage Chinese gift ",Art & Collectibles > Prints > Giclée,73.31,0,5,0,0,43,0,"Chinese Painting,Silk Art Print,Asian Gift,Chinese Traditional,Gongbi Painting,Set of 4,Set of 2,Antique Painting,Vintage Painting,Chinese Wall Art,East Asian Wall Art,Chinese Botanic,Bird-and-flower,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1053199942/four-seasons-flowers-and-birds,Upgrade Pro to Unlock
"Cloudy peaks and green dressed trees, by Wang Shimin, Chinese Ming dynasty antique landscape painting, silk print art replica, 王時敏 雲峰樹色圖 ",Art & Collectibles > Prints > Giclée,82.7,0,0,0,0,0,0,"Fine Art Print,Chinese Painting,East Asian Painting,Chinese Traditional,East Asian Art,Stretch Canvas Print,Giclee Art Print,Brush Painting,Ancient Painting,Vertical,Shan Shui,1x2,Silk Hanging Scroll,Gifts for Friends,Personalized Gifts,Gifts",United States,,no,no,no,Leechees,https://www.etsy.com/listing/1405104067/cloudy-peaks-and-green-dressed-trees-by,Upgrade Pro to Unlock
"Vintage Vase, Black & Brown Iris, Marked  ",Home & Living > Home Decor > Home Accents > Vases,11.25,0,1,0,0,3,0,"Midcentury Modern,MCM Style,Japonica,East Asian Art,Chinoiserie Chic,Brown Flower,Boho Decor,Iris Flower,Cottagecore,Elegant Vase,Traditional Japanese,Natural Colors,Brown Black Floral,Gifts for Girlfriend,Gifts for Mom,Gifts for Sister,Gifts for Wife,Gifts for Couples,Gifts for Friends,Gifts for Her,Housewarming Gifts,Personalized Gifts,Gifts",United States,,no,no,no,GlendaleGardens,https://www.etsy.com/listing/1321784448/vintage-vase-black-brown-iris-marked,Upgrade Pro to Unlock
Shodo Calligraphy Scroll by Hekika ,Home & Living > Home Decor > Wall Decor,199,0,0,0,0,0,0,"Scroll,Calligraphy,Ink,Japanese,Homemade,Traditional,Brush Art,Shodo,Writing,Asian Art,Sumi-e,Handwriting,East Asian Art,Baby Gifts,Gifts for Boyfriend,Gifts for Boys,Gifts for Dad,Gifts for Girlfriend,Gifts for Girls,Gifts for Husband,Gifts for Mom,Gifts for Sister,Gifts for Wife,Anniversary Gifts,Birthday Gifts,Christmas Gifts,Gifts for Couples,Gifts for Friends,Gifts for Her,Gifts for Him,Gifts for Kids,Gifts for Teachers,Housewarming Gifts,Personalized Gifts,Gifts",United States,,no,no,no,HekikaSho,https://www.etsy.com/listing/1065534748/shodo-calligraphy-scroll-by-hekika,Upgrade Pro to Unlock
"Lake and Hills Landscape — original sumi-e painting, Japanese ink on rice paper, East Asian wall decor, Zen art, traditional Oriental piece ",Art & Collectibles > Painting > Ink,390,0,0,0,0,4,0,"Japanese Painting,China Chinese,Feng Shui Harmony,Lake Hills Landscape,Original Sumi-e Ink,Asian Art Rice Paper,East Wall Decor,Zen Art Traditional,Oriental Japan,Waters and Mountains,Water Mountain Hill,Serene Scenery Calm,Genuine Minimalism",Hungary,2023-01-29,no,no,no,AnnaVladiArt,https://www.etsy.com/listing/1391144908/lake-and-hills-landscape-original-sumi-e,Upgrade Pro to Unlock
Vintage Samurai Painting Printable Chinese Wall Art Oriental Ninja Painting Minimalist Oriental Print Warrior Old Art Antique Chinese Print ,Art & Collectibles > Prints > Digital Prints,6.57,0,0,0,0,0,0,"Vintage Oriental Art,Antique Asian Decor,Ancient Chinese,Printable Download,Instant Wall Art,Vertical Neutral Art,Black White Pencil,Japanese China,Retro Warrior Print,Asian Martial Arts,Traditional Samurai,Digital Ninja Drawn,Watercolor East Asia",United States,,no,no,no,FjordGallery,https://www.etsy.com/listing/1477938782/vintage-samurai-painting-printable,Upgrade Pro to Unlock
